id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text
RO-SAINTE-MATERD-DIM-0745-7B3E,region-ouest-sainte-anne,region-ouest-sainte-anne-mater-dolorosa-case-noyale,Région Ouest,Case Noyale,Sainte-Anne,Sainte-Anne (Région Ouest),Mater Dolorosa,Dimanche,07:45,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.393,57.367,"Mater Dolorosa, Case Noyale, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest case noyale sainte anne sainte anne region ouest mater dolorosa sainte anne
RO-SAINTE-STELLA-DIM-0930-DE74,region-ouest-sainte-anne,region-ouest-sainte-anne-stella-maris-case-noyale,Région Ouest,Case Noyale,Sainte-Anne,Sainte-Anne (Région Ouest),Stella Maris,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-ouest/sainte-anne-1876,2026-04-23,True,-20.393,57.367,"Stella Maris, Case Noyale, Mauritius",Sainte-Anne,Sub-parish,True,Mass,region ouest case noyale sainte anne sainte anne region ouest stella maris sainte anne
RS-NOTRED-NOTRED-LUN-1100-62BC,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Lundi,11:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-MAR-0630-7275,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-MER-0630-2CDE,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-MER-0800-6884,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-du-grand-pouvoir-vieux-grand-port,Région Sud,Vieux-Grand-Port,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-du-Grand-Pouvoir,Mercredi,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,,,"Notre-Dame-du-Grand-Pouvoir, Vieux-Grand-Port, Mauritius",Notre-Dame-des-Anges,Sub-parish,True,Mass,region sud vieux grand port notre dame des anges notre dame des anges notre dame du grand pouvoir notre dame des anges
RS-NOTRED-NOTRED-JEU-0630-CE8C,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-VEN-1700-160C,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Vendredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-SAM-1630-C13F,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges vigil mass
RS-NOTRED-NOTRED-SAM-1630-3438,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-du-grand-pouvoir-vieux-grand-port,Région Sud,Vieux-Grand-Port,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-du-Grand-Pouvoir,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,,,"Notre-Dame-du-Grand-Pouvoir, Vieux-Grand-Port, Mauritius",Notre-Dame-des-Anges,Sub-parish,True,Mass,region sud vieux grand port notre dame des anges notre dame des anges notre dame du grand pouvoir notre dame des anges vigil mass
RS-NOTRED-NOTRED-DIM-0630-1D35,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Dimanche,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-RESURR-DIM-0700-AE3B,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-resurrection-grand-sable,Région Sud,Grand-Sable,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Résurrection,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,,,"Résurrection, Grand-Sable, Mauritius",Notre-Dame-des-Anges,Sub-parish,True,Mass,region sud grand sable notre dame des anges notre dame des anges resurrection notre dame des anges
RS-NOTRED-SAINTH-DIM-0800-8116,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-saint-henri-cent-gaulettes,Région Sud,Cent-Gaulettes,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Saint-Henri,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,,,"Saint-Henri, Cent-Gaulettes, Mauritius",Notre-Dame-des-Anges,Sub-parish,True,Mass,region sud cent gaulettes notre dame des anges notre dame des anges st henri notre dame des anges
RS-NOTRED-SAINTE-DIM-0900-EA4B,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-sainte-cecile-bambous-virieux,Région Sud,Bambous-Virieux,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Sainte-Cécile,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,,,"Sainte-Cécile, Bambous-Virieux, Mauritius",Notre-Dame-des-Anges,Sub-parish,True,Mass,region sud bambous virieux notre dame des anges notre dame des anges sainte cecile notre dame des anges
RS-NOTRED-NOTRED-DIM-0930-6567,region-sud-notre-dame-des-anges,region-sud-notre-dame-des-anges-notre-dame-des-anges-mahebourg,Région Sud,Mahébourg,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Notre-Dame-des-Anges,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-des-anges-1722,2026-04-23,True,-20.408,57.7,"Notre-Dame-des-Anges, Mahébourg, Mauritius",Notre-Dame-des-Anges,Parish Church,True,Mass,region sud mahebourg notre dame des anges notre dame des anges notre dame des anges notre dame des anges
RS-NOTRED-NOTRED-MAR-1800-E741,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Mardi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel
RS-NOTRED-NOTRED-MER-0700-DC45,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Mercredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel
RS-NOTRED-SAINTF-MER-1700-EBAC,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-saint-francois-dassise-baie-du-cap,Région Sud,Baie-du-Cap,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Saint-François-d’Assise,Mercredi,17:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Saint-François-d’Assise, Baie-du-Cap, Mauritius",Notre-Dame-du-Mont-Carmel,Sub-parish,True,Mass,region sud baie du cap notre dame du mont carmel notre dame du mont carmel st francois d assise notre dame du mont carmel
RS-NOTRED-NOTRED-VEN-0700-EFCE,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Vendredi,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel
RS-NOTRED-SAINTF-SAM-1600-A7D0,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-saint-francois-dassise-baie-du-cap,Région Sud,Baie-du-Cap,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Saint-François-d’Assise,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Saint-François-d’Assise, Baie-du-Cap, Mauritius",Notre-Dame-du-Mont-Carmel,Sub-parish,True,Mass,region sud baie du cap notre dame du mont carmel notre dame du mont carmel st francois d assise notre dame du mont carmel vigil mass
RS-NOTRED-NOTRED-SAM-1730-60DD,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel vigil mass
RS-NOTRED-NOTRED-DIM-0700-911B,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel
RS-NOTRED-NOTRED-DIM-0830-6625,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-notre-dame-du-mont-carmel-chemin-grenier,Région Sud,Chemin Grenier,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Dimanche,08:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Notre-Dame-du-Mont-Carmel, Chemin Grenier, Mauritius",Notre-Dame-du-Mont-Carmel,Parish Church,True,Mass,region sud chemin grenier notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel notre dame du mont carmel
RS-NOTRED-SAINTF-DIM-1000-94D1,region-sud-notre-dame-du-mont-carmel,region-sud-notre-dame-du-mont-carmel-saint-francois-dassise-baie-du-cap,Région Sud,Baie-du-Cap,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Saint-François-d’Assise,Dimanche,10:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-mont-carmel-1900,2026-04-23,True,,,"Saint-François-d’Assise, Baie-du-Cap, Mauritius",Notre-Dame-du-Mont-Carmel,Sub-parish,True,Mass,region sud baie du cap notre dame du mont carmel notre dame du mont carmel st francois d assise notre dame du mont carmel
RS-NOTRED-SAINTE-MER-0930-057D,region-sud-notre-dame-du-refuge,region-sud-notre-dame-du-refuge-sainte-famille-rose-belle,Région Sud,Rose-Belle,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Sainte-Famille,Mercredi,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-refuge-1910,2026-04-23,True,-20.4,57.596,"Sainte-Famille, Rose-Belle, Mauritius",Notre-Dame-du-Refuge,Sub-parish,True,Mass,region sud rose belle notre dame du refuge notre dame du refuge sainte famille notre dame du refuge
RS-NOTRED-NOTRED-VEN-0900-8279,region-sud-notre-dame-du-refuge,region-sud-notre-dame-du-refuge-notre-dame-du-refuge-new-grove,Région Sud,New Grove,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Vendredi,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-refuge-1910,2026-04-23,True,-20.408,57.612,"Notre-Dame-du-Refuge, New Grove, Mauritius",Notre-Dame-du-Refuge,Parish Church,True,Mass,region sud new grove notre dame du refuge notre dame du refuge notre dame du refuge notre dame du refuge
RS-NOTRED-SAINTE-SAM-1630-C137,region-sud-notre-dame-du-refuge,region-sud-notre-dame-du-refuge-sainte-famille-rose-belle,Région Sud,Rose-Belle,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Sainte-Famille,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-refuge-1910,2026-04-23,True,-20.4,57.596,"Sainte-Famille, Rose-Belle, Mauritius",Notre-Dame-du-Refuge,Sub-parish,True,Mass,region sud rose belle notre dame du refuge notre dame du refuge sainte famille notre dame du refuge vigil mass
RS-NOTRED-NOTRED-DIM-0730-F1EE,region-sud-notre-dame-du-refuge,region-sud-notre-dame-du-refuge-notre-dame-du-refuge-new-grove,Région Sud,New Grove,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-refuge-1910,2026-04-23,True,-20.408,57.612,"Notre-Dame-du-Refuge, New Grove, Mauritius",Notre-Dame-du-Refuge,Parish Church,True,Mass,region sud new grove notre dame du refuge notre dame du refuge notre dame du refuge notre dame du refuge
RS-NOTRED-SAINTE-DIM-0930-0DCE,region-sud-notre-dame-du-refuge,region-sud-notre-dame-du-refuge-sainte-famille-rose-belle,Région Sud,Rose-Belle,Notre-Dame-du-Refuge,Notre-Dame-du-Refuge,Sainte-Famille,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/notre-dame-du-refuge-1910,2026-04-23,True,-20.4,57.596,"Sainte-Famille, Rose-Belle, Mauritius",Notre-Dame-du-Refuge,Sub-parish,True,Mass,region sud rose belle notre dame du refuge notre dame du refuge sainte famille notre dame du refuge
RS-SACREC-SACREC-LUN-1800-9757,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Lundi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur
RS-SACREC-SACREC-MAR-0630-9F09,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur
RS-SACREC-SACREC-MER-1800-B89E,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Mercredi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur
RS-SACREC-SACREC-JEU-0630-75DC,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur
RS-SACREC-SACREC-VEN-1800-E21E,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Vendredi,18:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur
RS-SACREC-SACREC-SAM-1600-3A8C,region-sud-sacre-cur,region-sud-sacre-cur-sacre-cur-riviere-des-anguilles,Région Sud,Rivière-des-Anguilles,Sacré-Cœur,Sacré-Cœur (Région Sud),Sacré-Cœur,Samedi,16:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,-20.486,57.555,"Sacré-Cœur, Rivière-des-Anguilles, Mauritius",Sacré-Cœur,Parish Church,True,Mass,region sud riviere des anguilles sacre c ur sacre c ur region sud sacre c ur sacre c ur vigil mass
RS-SACREC-SAINTG-SAM-1700-F81A,region-sud-sacre-cur,region-sud-sacre-cur-saint-georges-camp-diable,Région Sud,Camp-Diable,Sacré-Cœur,Sacré-Cœur (Région Sud),Saint-Georges,Samedi,17:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/sacre-coeur-1919,2026-04-23,True,,,"Saint-Georges, Camp-Diable, Mauritius",Sacré-Cœur,Sub-parish,True,Mass,region sud camp diable sacre c ur sacre c ur region sud st georges sacre c ur vigil mass
